title,link,guid,pubDate,description,source
청주 산부인과 10층 건물서 불… 122명 구조·대피 - 조선일보 - The Chosunilbo,https://www.chosun.com/national/regional/chungcheong/2022/03/29/OWCJZD2D3NDMNMXNPNJSVYAQRM/,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1360778824')])","Tue, 29 Mar 2022 02:02:00 GMT","<ol><li><a href=""https://www.chosun.com/national/regional/chungcheong/2022/03/29/OWCJZD2D3NDMNMXNPNJSVYAQRM/"" target=""_blank"">청주 산부인과 10층 건물서 불… 122명 구조·대피 - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font></li><li><a href=""https://imnews.imbc.com/replay/2022/nw1200/article/6354346_35715.html"" target=""_blank"">청주 산부인과서 불‥""45명 대피·10명 이송""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MBC뉴스</font></li><li><a href=""https://news.jtbc.joins.com/news/049/NB12053049.html"" target=""_blank"">천장서 불덩이 '뚝'…제천 참사 닮은 '청주 산부인과 불'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">JTBC</font></li><li><a href=""https://www.youtube.com/watch?v=IS_EZDtV9wQ"" target=""_blank"">[오늘무슨일] 청주 산부인과 10층 건물서 불… 122명 구조·대피</a>&nbsp;&nbsp;<font color=""#6f6f6f"">조선일보</font></li><li><a href=""https://mobile.newsis.com/view.html?ar_id=NISX20220329_0001811689"" target=""_blank"">뉴시스</a>&nbsp;&nbsp;<font color=""#6f6f6f"">뉴시스</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2pJck8tSUJSRV9DYjNQZmVJSFB5Z0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.chosun.com'), ('#text', 'The Chosunilbo')])"
"테슬라도 액면분할 발표, 주가는 폭등 - 조선일보 - The Chosunilbo",https://www.chosun.com/economy/tech_it/2022/03/29/HDTVWULQAJBWZDZ2CN6K2AVE6Q/,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1359809709')])","Mon, 28 Mar 2022 22:12:00 GMT","<ol><li><a href=""https://www.chosun.com/economy/tech_it/2022/03/29/HDTVWULQAJBWZDZ2CN6K2AVE6Q/"" target=""_blank"">테슬라도 액면분할 발표, 주가는 폭등 - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font></li><li><a href=""https://www.youtube.com/watch?v=fs8FEtIs_OA"" target=""_blank"">[이항영의 월가이드] 2년 만에 또 나누는 '테슬라' 주식분할+호실적에 강세 잇나? / 머니투데이방송 (증시, 증권)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MTN 머니투데이방송</font></li><li><a href=""https://news.nate.com/view/20220329n00423"" target=""_blank"">알파벳·아마존 이어…테슬라, 2년 만에 다시 주식분할 추진</a>&nbsp;&nbsp;<font color=""#6f6f6f"">네이트 뉴스</font></li><li><a href=""https://biz.chosun.com/international/international_economy/2022/03/29/G63YSSWOFFEQNKDLVCYDF7UEWA/"" target=""_blank"">테슬라, 두번째 주식 분할 계획에 시총 102조 급등 - 조선비즈</a>&nbsp;&nbsp;<font color=""#6f6f6f"">조선비즈</font></li><li><a href=""https://www.youtube.com/watch?v=myVRliiK6Ew"" target=""_blank"">뉴욕증시, 일제히 상승 마감‥나스닥, 1.3% ↑ (2022.03.29/뉴스투데이/MBC)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MBCNEWS</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2l0bWJTSUJSRUpDN2sxYlhnV1ppZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.chosun.com'), ('#text', 'The Chosunilbo')])"
“나이 먹고 차 없어서 지하철 타냐” 노인에게 폭언한 남성 - 조선일보 - The Chosunilbo,https://www.chosun.com/national/incident/2022/03/29/Y66KO2EAWFGZNMMIA2FYWNIRAI/,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1361267316')])","Tue, 29 Mar 2022 12:58:00 GMT","<ol><li><a href=""https://www.chosun.com/national/incident/2022/03/29/Y66KO2EAWFGZNMMIA2FYWNIRAI/"" target=""_blank"">“나이 먹고 차 없어서 지하철 타냐” 노인에게 폭언한 남성 - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font></li><li><a href=""https://www.hankyung.com/society/article/2022032995527"" target=""_blank"">'1호선 패륜아' 충격…""영상 속 노인이 제 아버지입니다""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한국경제</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2owbEkySkJSSGREUGtaSDg0dkpTZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.chosun.com'), ('#text', 'The Chosunilbo')])"
"""은수미, 수사자료 받는 대가로 경찰관 청탁 들어준 건 사실"" - MBC뉴스",https://imnews.imbc.com/news/2022/society/article/6354465_35673.html,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1355996415')])","Tue, 29 Mar 2022 09:57:34 GMT","<ol><li><a href=""https://imnews.imbc.com/news/2022/society/article/6354465_35673.html"" target=""_blank"">""은수미, 수사자료 받는 대가로 경찰관 청탁 들어준 건 사실""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MBC뉴스</font></li><li><a href=""https://www.chosun.com/national/regional/2022/03/29/DZA3MRC3GZH4LF4RERE7W4SCSQ/"" target=""_blank"">은수미 前비서 “수사자료 얻는 대가로 시장이 청탁 들어주라 했다” - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2pfdWN1R0JSRjhQVjBOcUx5NDNDZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://imnews.imbc.com'), ('#text', 'MBC뉴스')])"
몇분만에 진단·치료되는 세상…SF영화에서나 가능하다고요? - ZD넷 코리아,https://zdnet.co.kr/view/?no=20220329144435,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1340220644')])","Tue, 29 Mar 2022 05:44:35 GMT","<ol><li><a href=""https://zdnet.co.kr/view/?no=20220329144435"" target=""_blank"">몇분만에 진단·치료되는 세상…SF영화에서나 가능하다고요?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ZD넷 코리아</font></li><li><a href=""http://www.incheonilbo.com/news/articleView.html?idxno=1137159"" target=""_blank"">딥카디오-신촌세브란스병원 MOU</a>&nbsp;&nbsp;<font color=""#6f6f6f"">인천일보</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2preVlqX0JCSGRhT3hVVHNPc29TZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://zdnet.co.kr'), ('#text', 'ZD넷 코리아')])"
"""1200만원 줄게, 항복할래?""…납작 엎드려 탱크 넘긴 러 병사 - 이데일리",https://www.edaily.co.kr/news/read?newsId=03965526632267912&mediaCodeNo=257,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1324160276')])","Mon, 28 Mar 2022 09:43:06 GMT","<ol><li><a href=""https://www.edaily.co.kr/news/read?newsId=03965526632267912&mediaCodeNo=257"" target=""_blank"">""1200만원 줄게, 항복할래?""…납작 엎드려 탱크 넘긴 러 병사</a>&nbsp;&nbsp;<font color=""#6f6f6f"">이데일리</font></li><li><a href=""https://www.mk.co.kr/news/world/view/2022/03/283340/"" target=""_blank"">[우크라 침공] ""러시아 병사, 1천200만원에 탱크 넘기고 투항""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">매일경제</font></li><li><a href=""https://www.seoul.co.kr/news/newsView.php?id=20220328500148"" target=""_blank"">'탱크' 우크라이나군에 넘기며 '시민권' 요구한 러군</a>&nbsp;&nbsp;<font color=""#6f6f6f"">서울신문</font></li><li><a href=""https://newsis.com/view/?id=NISX20220328_0001810036"" target=""_blank"">러군, '탱크 넘기며' 항복…""1만달러 보상에 우크라 시민권 제공""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">뉴시스</font></li><li><a href=""https://www.mk.co.kr/news/world/view/2022/03/279555/"" target=""_blank"">""1200만원 준다"" 문자에 항복한 러 병사, 탱크도 우크라에 바쳤다</a>&nbsp;&nbsp;<font color=""#6f6f6f"">매일경제</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2lVcXJUM0JCRm9WdUNWX1NfUWNpZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.edaily.co.kr'), ('#text', '이데일리')])"
"안철수 ""文정부, 쓰고 싶은 망치만 고집해 국정 망쳐… 반면교사 삼아야"" - 뉴데일리",https://www.newdaily.co.kr/site/data/html/2022/03/29/2022032900146.html,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1345379755')])","Tue, 29 Mar 2022 06:10:06 GMT","<ol><li><a href=""https://www.newdaily.co.kr/site/data/html/2022/03/29/2022032900146.html"" target=""_blank"">안철수 ""文정부, 쓰고 싶은 망치만 고집해 국정 망쳐… 반면교사 삼아야""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">뉴데일리</font></li><li><a href=""https://www.chosun.com/politics/politics_general/2022/03/29/JSBCAJWGPVGTDPURDDTVBTS3QM/"" target=""_blank"">안철수 “文정부 ‘규제망치’만 고집해 국정 망쳐… 대북정책은 파탄” - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font></li><li><a href=""https://www.donga.com/news/amp/all/20220329/112583470/9"" target=""_blank"">안철수 “현 정권, 망치만 고집해서 국정 망쳐…문제에 연장 맞춰야”</a>&nbsp;&nbsp;<font color=""#6f6f6f"">게임동아</font></li><li><a href=""https://imnews.imbc.com/news/2022/politics/article/6354325_35666.html"" target=""_blank"">안철수 ""文 정부 '부동산·대북 정책' 실패‥반면교사 삼아야""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MBC뉴스</font></li><li><a href=""https://news.jtbc.joins.com/html/740/NB12052740.html"" target=""_blank"">[임종주의 썰] ""떨어지는 낙엽도 조심해야""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">JTBC</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2lydThPQkJSRVd3cFl5aEo3czd5Z0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.newdaily.co.kr'), ('#text', '뉴데일리')])"
신한·NH농협은행도 마이너스통장 ‘5000만원 제한’ 풀었다 - 조선비즈 - 조선비즈,https://biz.chosun.com/stock/finance/2022/03/29/VE26LOEK5ZG6LPZGTANKNCL5MY/,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1355960600')])","Tue, 29 Mar 2022 05:15:00 GMT","<ol><li><a href=""https://biz.chosun.com/stock/finance/2022/03/29/VE26LOEK5ZG6LPZGTANKNCL5MY/"" target=""_blank"">신한·NH농협은행도 마이너스통장 ‘5000만원 제한’ 풀었다 - 조선비즈</a>&nbsp;&nbsp;<font color=""#6f6f6f"">조선비즈</font></li><li><a href=""https://m.news.nate.com/view/20220329n16410"" target=""_blank"">마이너스통장 한도, 신한 1억·농협 2.5억원으로 늘린다(종합)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">네이트 뉴스</font></li><li><a href=""https://www.hankyung.com/society/article/202203297679Y"" target=""_blank"">신한은행 마이너스 통장 한도 1억원으로 상향</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한국경제</font></li><li><a href=""https://www.mk.co.kr/news/economy/view/2022/03/278764/"" target=""_blank"">""은행 마통 한도 풀리면 뭐하나""…이것 때문에 발목잡힐 텐데</a>&nbsp;&nbsp;<font color=""#6f6f6f"">매일경제</font></li><li><a href=""https://biz.chosun.com/stock/finance/2022/03/28/NRSXXD6ZVRHZ7FZBKUK3F5WZNQ/"" target=""_blank"">‘연봉 내’ 규제만 남았다… 신용대출·마이너스통장 한도 정상화 - 조선비즈</a>&nbsp;&nbsp;<font color=""#6f6f6f"">조선비즈</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2lZb3NtR0JSSHQ2d1hLeDI4SlVpZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://biz.chosun.com'), ('#text', '조선비즈')])"
"숯 피우고 텐트서 자다가...캠핑 50대 부부, 남편 숨지고 아내는 중상 - 조선일보 - The Chosunilbo",https://www.chosun.com/national/regional/2022/03/29/A6KQBS457BAJFMGQQJIAOK4CGY/,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1361307505')])","Tue, 29 Mar 2022 14:00:00 GMT","<ol><li><a href=""https://www.chosun.com/national/regional/2022/03/29/A6KQBS457BAJFMGQQJIAOK4CGY/"" target=""_blank"">숯 피우고 텐트서 자다가...캠핑 50대 부부, 남편 숨지고 아내는 중상 - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font></li><li><a href=""https://www.yna.co.kr/view/AKR20220329169500065"" target=""_blank"">캠핑 텐트서 불 피우고 잠든 50대 사망…아내도 중상</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2p4em8tSkJSR2JxSXBHTHIzYVJpZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.chosun.com'), ('#text', 'The Chosunilbo')])"
"""청와대 개방 효과가 연간 2000억? MB 때 생각나"" - 프레시안",https://www.pressian.com/pages/articles/2022032911111531539,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1354102811')])","Tue, 29 Mar 2022 02:11:15 GMT","<ol><li><a href=""https://www.pressian.com/pages/articles/2022032911111531539"" target=""_blank"">""청와대 개방 효과가 연간 2000억? MB 때 생각나""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">프레시안</font></li><li><a href=""https://www.chosun.com/politics/assembly/2022/03/29/XBUDSQWTHVCOXMEOKV7FZPR5BI/"" target=""_blank"">“靑 개방 효과 2000억원” 발표에...민주당 “尹에 부화뇌동” - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font></li><li><a href=""https://www.donga.com/news/Politics/article/all/20220329/112587749/2"" target=""_blank"">‘靑 개방시 연 2000억 경제효과’ 분석에…황희 “면밀검토 필요”</a>&nbsp;&nbsp;<font color=""#6f6f6f"">게임동아</font></li><li><a href=""https://www.youtube.com/watch?v=gbe7NmcnZ1E"" target=""_blank"">문체부 업무보고…""靑 개방, 연 최소 2천억 경제효과"" / 연합뉴스TV (YonhapnewsTV)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스TV</font></li><li><a href=""https://www.edaily.co.kr/news/read?newsId=02899526632268240&mediaCodeNo=257"" target=""_blank"">“靑 개방효과 연 2천억? 청남대꼴 날수도”…황희 “검토 필요”</a>&nbsp;&nbsp;<font color=""#6f6f6f"">이데일리</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2liOE5lRkJSRW5RRFFBZVRHcjlTZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.pressian.com'), ('#text', '프레시안')])"
"""난 공주가 아냐""…윤여정, 올해 아카데미서 이 드레스 입었다 - 한국경제",https://www.hankyung.com/life/article/2022032972047,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1349433692')])","Mon, 28 Mar 2022 23:26:57 GMT","<ol><li><a href=""https://www.hankyung.com/life/article/2022032972047"" target=""_blank"">""난 공주가 아냐""…윤여정, 올해 아카데미서 이 드레스 입었다</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한국경제</font></li><li><a href=""https://www.youtube.com/watch?v=Iiaf4LT7zbY"" target=""_blank"">오스카 빛낸 윤여정의 수어‥'파란 리본'도 화제 (2022.03.28/뉴스데스크/MBC)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MBCNEWS</font></li><li><a href=""https://news.nate.com/view/20220329n29950?mid=n1101"" target=""_blank"">김혜수, 윤여정 행보에 감격…마음으로 함께한 아카데미 시상식 '훈훈' | 방송 : 네이트 연예</a>&nbsp;&nbsp;<font color=""#6f6f6f"">네이트 뉴스</font></li><li><a href=""https://www.donga.com/news/Culture/article/all/20220329/112578540/1"" target=""_blank"">윤여정의 품격… ‘축하합니다’ 수어에 오스카 객석 환호성</a>&nbsp;&nbsp;<font color=""#6f6f6f"">게임동아</font></li><li><a href=""https://news.jtbc.joins.com/html/787/NB12052787.html?log=jtbc|news|index_newsN_A"" target=""_blank"">우크라 아픔 함께한 아카데미 '30초 침묵'…소리 없는 울림</a>&nbsp;&nbsp;<font color=""#6f6f6f"">JTBC</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2pjOHJxREJSSGRJaFdKbGtRMW1TZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.hankyung.com'), ('#text', '한국경제')])"
"시멘트 대란 결국 현실로, 이틀치도 안남았다 - 조선일보 - The Chosunilbo",https://www.chosun.com/economy/real_estate/2022/03/29/NGOYIRX4VVD23NXBX4NAYXIAJQ/,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1343606315')])","Mon, 28 Mar 2022 18:02:47 GMT","<ol><li><a href=""https://www.chosun.com/economy/real_estate/2022/03/29/NGOYIRX4VVD23NXBX4NAYXIAJQ/"" target=""_blank"">시멘트 대란 결국 현실로, 이틀치도 안남았다 - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font></li><li><a href=""https://www.youtube.com/watch?v=tr-4-ZLUWYw"" target=""_blank"">치솟는 건설 원자재값…""공사 중단할 판"" / SBS</a>&nbsp;&nbsp;<font color=""#6f6f6f"">SBS 뉴스</font></li><li><a href=""https://www.hankyung.com/economy/article/202203297829Y"" target=""_blank"">건설경기 회복 기대·유연탄값 급등에 시멘트 관련주↑</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한국경제</font></li><li><a href=""https://www.ajunews.com/view/20220329074652811"" target=""_blank"">고려시멘트 주가 16%↑…시멘트 수급 대란</a>&nbsp;&nbsp;<font color=""#6f6f6f"">아주경제</font></li><li><a href=""https://www.hankyung.com/finance/article/2022032980596"" target=""_blank"">현실 된 '시멘트 대란'…관련株 나란히 급등</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한국경제</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2lybk5lQUJSR3NjTXVlMGxSVnFTZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.chosun.com'), ('#text', 'The Chosunilbo')])"
승무원 출신의 임창정 18세 연하 아내 “매일 아침 7첩반상 준비” - 조선일보 - The Chosunilbo,https://www.chosun.com/entertainments/broadcast/2022/03/29/KGXBGMAARRB2DGSD52YO3WDQQY/,"OrderedDict([('@isPermaLink', 'false'), ('#text', '1343804044')])","Tue, 29 Mar 2022 02:46:00 GMT","<ol><li><a href=""https://www.chosun.com/entertainments/broadcast/2022/03/29/KGXBGMAARRB2DGSD52YO3WDQQY/"" target=""_blank"">승무원 출신의 임창정 18세 연하 아내 “매일 아침 7첩반상 준비” - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font></li><li><a href=""https://news.nate.com/view/20220329n16421"" target=""_blank"">임창정,18살 연하 서하얀 ""세 아이 존재에 막막…아무한테도 말 못해""('동상이몽2')[TV핫샷] | 방송 : 네이트 연예</a>&nbsp;&nbsp;<font color=""#6f6f6f"">네이트 뉴스</font></li><li><a href=""https://www.hankyung.com/entertainment/article/2022032971394"" target=""_blank"">임창정, 18살 연하 ♥서하얀과 재혼 이유…""첫 만남에 화장실까지 따라가"" ('동상이몽2')</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한국경제</font></li><li><a href=""https://www.news1.kr/articles/?4630389"" target=""_blank"">임창정 ""아내 첫눈에 반해…18세 나이차 욕 많이 먹었다""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">뉴스1</font></li><li><a href=""https://news.nate.com/view/20220329n02445"" target=""_blank"">'50살 임창정 ' 32살 서하얀 ""승무원 3년+요가 강사 2년"" (동상이몽2)[결정적장면] | 방송 : 네이트 연예</a>&nbsp;&nbsp;<font color=""#6f6f6f"">네이트 뉴스</font></li><li><strong><a href=""https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2lNcGVPQUJSSDBQeHlVYzZrWTBDZ0FQAQ?oc=5"" target=""_blank"">Google 뉴스에서 전체 콘텐츠 보기</a></strong></li></ol>","OrderedDict([('@url', 'https://www.chosun.com'), ('#text', 'The Chosunilbo')])"
